run_id,scenario,policy_tag,t_global,healthcare_budget,social_service_budget,sw_id,x,y,target_peh_idx
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,6,4940.0,4940.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,7,4910.0,4930.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,8,4880.0,4920.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,9,4880.0,4910.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,10,4880.0,4900.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,11,4880.0,4890.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,12,4880.0,4880.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,13,4850.0,4870.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,14,4820.0,4860.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,15,4790.0,4850.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,16,4790.0,4840.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,17,4790.0,4830.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,18,4790.0,4820.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,1,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,2,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,3,2,4,2
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,4,0,3,0
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,5,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,6,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,7,2,4,4
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,8,3,5,6
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,9,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,10,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,11,2,2,4
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,12,2,6,7
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,13,6,5,5
run_001,policy_inclusive_healthcare,eval_policyOFF,19,4790.0,4810.0,14,5,6,5
run_001,policy_inclusive_healthcare,eval_policyOFF,20,4760.0,4800.0,0,3,2,2
run_001,policy_inclusive_healthcare,eval_policyOFF,20,4760.0,4800.0,1,5,6,5
